data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,vento_medio,chuva_3d,chuva_7d,chuva_14d,chuva_30d,api_7d,api_30d,vazao_lag1,vazao_lag2,chuva_lag1,chuva_lag2,target
2002-03-07,0.0,2.62,24.8,30.2,20.0,59.3,1.8,0.0,0.0,59.40000000000003,286.6,0.12823083531249999,43.08356102759033,3.35,4.19,0.0,0.0,1.97
2002-03-08,0.0,1.97,25.0,30.0,21.2,62.8,1.2,0.0,0.0,58.20000000000003,286.6,0.0,38.7752049248313,2.62,3.35,0.0,0.0,1.56
2002-03-09,0.0,1.56,24.6,29.5,20.8,60.0,1.1,0.0,0.0,31.70000000000003,286.6,0.0,34.89768443234817,1.97,2.62,0.0,0.0,1.31
2002-03-10,19.2,1.31,23.2,28.3,19.0,63.3,1.7,19.199999999999985,19.2,21.30000000000003,249.10000000000002,0.0,31.407915989113356,1.56,1.97,0.0,0.0,1.22
2002-03-11,0.2,1.22,23.6,28.1,20.0,64.0,2.5,19.399999999999984,19.4,19.80000000000003,199.10000000000005,16.32,43.383903583417734,1.31,1.56,19.2,0.0,1.22
2002-03-12,0.0,1.22,24.4,29.6,20.3,62.3,2.0,19.399999999999984,19.4,19.80000000000003,175.30000000000004,14.041999999999998,37.31028069420169,1.22,1.31,0.2,19.2,1.22
2002-03-13,0.0,1.22,25.1,29.5,21.0,60.0,1.4,0.1999999999999858,19.4,19.80000000000003,169.80000000000004,11.935699999999999,32.67123401452639,1.22,1.22,0.0,0.2,1.25
2002-03-14,0.0,1.25,23.6,30.9,20.4,72.3,1.2,0.0,19.4,19.400000000000027,169.80000000000004,10.145344999999999,29.194274379611432,1.22,1.22,0.0,0.0,1.9
2002-03-15,15.9,1.9,24.8,30.8,19.6,62.8,1.1,15.899999999999986,35.3,35.300000000000026,185.70000000000002,8.623543249999999,26.274846941650292,1.25,1.22,0.0,0.0,4.15
2002-03-16,16.5,4.15,23.2,28.6,19.0,77.8,1.3,32.399999999999984,51.8,51.800000000000026,202.20000000000002,20.8450117625,37.95736224748526,1.9,1.25,15.9,0.0,4.31
2002-03-17,0.7,4.31,23.4,29.1,20.5,75.3,1.0,33.09999999999999,33.3,52.50000000000003,202.80000000000004,31.743259998124994,49.011626022736735,4.15,1.9,16.5,15.9,4.66
2002-03-18,0.0,4.66,23.6,28.7,20.3,71.8,1.2,17.199999999999985,33.1,52.50000000000003,189.90000000000003,22.344952917656247,44.73664821621829,4.31,4.15,0.7,16.5,3.81
2002-03-19,0.0,3.81,25.0,30.1,20.1,65.8,1.7,0.6999999999999857,33.1,52.50000000000003,177.60000000000002,18.938711875,39.77082204702119,4.66,4.31,0.0,0.7,3.09
2002-03-20,0.0,3.09,24.6,29.0,21.2,76.5,1.7,0.0,33.1,52.50000000000003,159.70000000000005,16.097905093749997,35.32446972021244,3.81,4.66,0.0,0.0,3.72
2002-03-21,10.4,3.72,23.9,29.6,20.7,69.0,1.5,10.399999999999986,43.5,62.90000000000003,149.9,13.683219329687498,31.10910118837747,3.09,3.81,0.0,0.0,6.69
2002-03-22,0.1,6.69,22.1,26.3,19.6,70.8,1.6,10.499999999999986,27.7,63.00000000000003,145.20000000000005,20.47073643023437,36.58751981209629,3.72,3.09,10.4,0.0,5.5
2002-03-23,0.0,5.5,22.3,25.7,19.6,72.0,1.7,10.499999999999986,11.2,63.00000000000003,122.40000000000002,13.152526617578122,32.835638027137726,6.69,3.72,0.1,10.4,4.56
2002-03-24,0.0,4.56,23.4,27.8,20.4,74.8,1.3,0.0999999999999858,10.5,43.800000000000026,121.20000000000002,6.683553961796875,28.68220765661652,5.5,6.69,0.0,0.1,4.9
2002-03-25,28.7,4.9,21.4,25.1,18.4,85.8,0.7,28.699999999999985,39.2,72.30000000000003,123.40000000000002,5.4902774999999995,25.768204440017634,4.56,5.5,0.0,0.0,5.62
2002-03-26,4.8,5.62,23.5,29.6,20.0,74.0,1.2,33.499999999999986,44.0,77.10000000000002,98.60000000000002,29.061735875,48.01035487115195,4.9,4.56,28.7,0.0,5.53
2002-03-27,0.0,5.53,24.4,28.6,21.1,61.8,1.7,33.499999999999986,44.0,77.10000000000002,96.90000000000002,28.782475493749992,46.40001892758501,5.62,4.9,4.8,28.7,4.53
2002-03-28,0.0,4.53,24.8,29.4,20.4,61.0,1.3,4.799999999999986,33.6,77.10000000000002,96.90000000000002,24.465104169687496,41.69515856266543,5.53,5.62,0.0,4.8,3.47
2002-03-29,0.0,3.47,23.3,28.4,20.4,60.3,2.1,0.0,33.5,61.200000000000024,96.90000000000002,17.96143708382812,37.525642706398884,4.53,5.53,0.0,0.0,2.62
2002-03-30,0.0,2.62,22.9,28.3,19.6,66.5,0.9,0.0,33.5,44.700000000000024,96.50000000000003,15.239972468749999,33.773078435759,3.47,4.53,0.0,0.0,2.03
2002-03-31,0.0,2.03,23.2,28.5,18.9,61.0,1.3,0.0,33.5,44.00000000000002,96.50000000000003,12.953976598437496,30.380509775204022,2.62,3.47,0.0,0.0,1.62
2002-04-01,0.0,1.62,23.9,29.3,18.7,55.0,1.1,0.0,4.8,44.00000000000002,96.50000000000003,11.010880108671874,27.34245879768362,2.03,2.62,0.0,0.0,1.4
2002-04-02,0.0,1.4,24.7,31.1,19.8,58.8,1.6,0.0,0.0,44.00000000000002,96.50000000000003,1.5387700237499995,24.60821291791526,1.62,2.03,0.0,0.0,1.31
2002-04-03,0.0,1.31,24.5,29.6,19.8,54.8,1.5,0.0,0.0,44.00000000000002,96.50000000000003,0.0,22.14739162612373,1.4,1.62,0.0,0.0,1.31
2002-04-04,0.0,1.31,23.8,28.8,19.6,60.5,1.7,0.0,0.0,33.60000000000002,96.50000000000003,0.0,19.93265246351136,1.31,1.4,0.0,0.0,1.31
2002-04-05,0.0,1.31,23.3,28.1,19.6,62.5,1.8,0.0,0.0,33.50000000000002,96.50000000000003,0.0,17.939387217160224,1.31,1.31,0.0,0.0,1.34
2002-04-06,0.0,1.34,22.8,28.7,19.0,65.0,1.4,0.0,0.0,33.50000000000002,96.50000000000003,0.0,16.145448495444203,1.31,1.31,0.0,0.0,1.47
2002-04-07,0.0,1.47,23.0,28.9,20.0,70.8,1.2,0.0,0.0,33.50000000000002,96.50000000000003,0.0,14.530903645899784,1.34,1.31,0.0,0.0,1.88
2002-04-08,17.6,1.88,21.9,29.2,17.8,71.8,0.7,17.599999999999987,17.6,22.40000000000003,114.10000000000004,0.0,13.077813281309805,1.47,1.34,0.0,0.0,2.03
2002-04-09,27.1,2.03,22.6,27.5,18.4,77.0,0.9,44.69999999999999,44.7,44.70000000000003,122.00000000000003,14.96,27.610031953178826,1.88,1.47,17.6,0.0,2.22
2002-04-10,0.0,2.22,22.0,25.9,19.1,70.5,1.8,44.69999999999999,44.7,44.70000000000003,121.80000000000003,35.751,48.50650954286521,2.03,1.88,27.1,17.6,1.88
2002-04-11,0.0,1.88,23.6,29.1,19.4,66.0,1.6,27.099999999999987,44.7,44.70000000000003,121.80000000000003,30.388349999999996,43.648228180089156,2.22,2.03,0.0,27.1,1.59
2002-04-12,0.0,1.59,24.8,29.9,19.8,62.0,1.0,0.0,44.7,44.70000000000003,121.80000000000003,25.830097499999994,39.28340536208024,1.88,2.22,0.0,0.0,1.44
2002-04-13,0.0,1.44,23.5,29.4,18.7,64.0,1.3,0.0,44.7,44.70000000000003,121.80000000000003,21.955582874999998,35.35506482587222,1.59,1.88,0.0,0.0,1.34
2002-04-14,0.0,1.34,22.7,27.5,18.7,64.3,0.6,0.0,44.7,44.70000000000003,105.90000000000002,18.66224544375,31.819558343284992,1.44,1.59,0.0,0.0,1.31
2002-04-15,0.0,1.31,23.1,28.0,20.5,65.3,1.6,0.0,27.1,44.70000000000003,89.40000000000003,15.862908627187498,28.030985034038153,1.34,1.44,0.0,0.0,1.31
2002-04-16,0.0,1.31,23.4,28.1,18.6,61.8,2.2,0.0,0.0,44.70000000000003,88.70000000000003,8.687639092421874,24.598377830247376,1.31,1.34,0.0,0.0,1.28
2002-04-17,0.0,1.28,23.9,29.2,20.2,62.3,1.6,0.0,0.0,44.70000000000003,88.70000000000003,0.0,22.11183361750925,1.31,1.31,0.0,0.0,1.28
2002-04-18,0.0,1.28,25.0,30.6,20.0,50.5,1.5,0.0,0.0,44.70000000000003,88.70000000000003,0.0,19.90065025575833,1.28,1.31,0.0,0.0,1.28
2002-04-19,0.0,1.28,23.8,28.7,20.1,60.8,2.0,0.0,0.0,44.70000000000003,88.70000000000003,0.0,17.910585230182495,1.28,1.28,0.0,0.0,1.28
2002-04-20,0.0,1.28,23.5,28.4,20.6,64.5,0.8,0.0,0.0,44.70000000000003,78.30000000000003,0.0,16.119526707164244,1.28,1.28,0.0,0.0,1.25
2002-04-21,0.0,1.25,24.0,29.2,19.0,58.8,1.9,0.0,0.0,44.70000000000003,78.20000000000003,0.0,14.110792794991797,1.28,1.28,0.0,0.0,1.25
2002-04-22,0.0,1.25,23.2,27.2,20.1,58.0,1.5,0.0,0.0,27.10000000000003,78.20000000000003,0.0,12.695898311247849,1.25,1.28,0.0,0.0,1.25
2002-04-23,0.0,1.25,22.2,25.5,19.2,66.0,2.0,0.0,0.0,0.0,78.20000000000003,0.0,11.426308480123064,1.25,1.25,0.0,0.0,1.25
2002-04-24,0.0,1.25,22.6,27.4,20.2,63.8,1.6,0.0,0.0,0.0,49.50000000000003,0.0,10.283677632110757,1.25,1.25,0.0,0.0,1.25
2002-04-25,0.0,1.25,23.5,28.9,18.2,51.5,1.9,0.0,0.0,0.0,44.70000000000003,0.0,8.160346250650846,1.25,1.25,0.0,0.0,1.22
2002-04-26,0.0,1.22,24.2,30.3,19.2,59.5,1.9,0.0,0.0,0.0,44.70000000000003,0.0,7.161181821836829,1.25,1.25,0.0,0.0,1.22
2002-04-27,0.0,1.22,25.2,31.1,19.2,49.0,1.1,0.0,0.0,0.0,44.70000000000003,0.0,6.445063639653146,1.22,1.25,0.0,0.0,1.22
2002-04-28,0.0,1.22,23.5,28.5,19.6,57.8,2.4,0.0,0.0,0.0,44.70000000000003,0.0,5.800557275687831,1.22,1.22,0.0,0.0,1.22
2002-04-29,0.0,1.22,23.0,27.5,19.4,59.0,1.8,0.0,0.0,0.0,44.70000000000003,0.0,5.220501548119048,1.22,1.22,0.0,0.0,1.22
2002-04-30,0.0,1.22,23.7,29.5,18.4,58.5,0.8,0.0,0.0,0.0,44.70000000000003,0.0,4.698451393307144,1.22,1.22,0.0,0.0,1.19
2002-05-01,0.0,1.19,25.3,30.5,19.7,55.0,0.6,0.0,0.0,0.0,44.70000000000003,0.0,4.228606253976429,1.22,1.22,0.0,0.0,1.19
2002-05-02,0.0,1.19,23.7,28.8,20.8,64.8,1.7,0.0,0.0,0.0,44.70000000000003,0.0,3.8057456285787867,1.19,1.22,0.0,0.0,1.19
2002-05-03,0.0,1.19,24.3,29.6,19.5,60.0,1.7,0.0,0.0,0.0,44.70000000000003,0.0,3.4251710657209076,1.19,1.19,0.0,0.0,1.31
2002-05-04,0.0,1.31,24.4,30.1,20.2,61.5,1.2,0.0,0.0,0.0,44.70000000000003,0.0,3.082653959148817,1.19,1.19,0.0,0.0,1.72
2002-05-05,0.0,1.72,23.1,26.7,20.0,68.8,1.7,0.0,0.0,0.0,44.70000000000003,0.0,2.7743885632339356,1.31,1.19,0.0,0.0,1.47
2002-05-06,0.0,1.47,21.4,26.9,19.2,77.8,2.3,0.0,0.0,0.0,44.70000000000003,0.0,2.496949706910542,1.72,1.31,0.0,0.0,1.25
2002-05-07,24.2,1.25,22.6,28.1,18.4,65.8,1.9,24.199999999999985,24.2,24.200000000000028,68.90000000000003,0.0,2.247254736219488,1.47,1.72,0.0,0.0,1.22
2002-05-08,1.0,1.22,22.7,28.3,19.2,64.8,1.1,25.199999999999985,25.2,25.200000000000028,52.300000000000026,20.57,23.802529262597538,1.25,1.47,24.2,0.0,1.19
2002-05-09,0.0,1.19,23.5,29.1,18.3,56.5,0.4,25.199999999999985,25.2,25.200000000000028,25.200000000000028,18.3345,21.650800389258357,1.22,1.25,1.0,24.2,1.19
2002-05-10,0.0,1.19,22.5,26.7,20.2,65.5,1.5,0.9999999999999858,25.2,25.200000000000028,25.200000000000028,15.584324999999998,18.451800000000002,1.19,1.22,0.0,1.0,1.19
2002-05-11,0.0,1.19,21.5,25.9,18.6,71.3,2.2,0.0,25.2,25.200000000000028,25.200000000000028,13.246676249999997,16.60662,1.19,1.19,0.0,0.0,1.19
2002-05-12,0.0,1.19,21.4,25.8,18.7,66.8,2.4,0.0,25.2,25.200000000000028,25.200000000000028,11.259674812499998,14.945958000000001,1.19,1.19,0.0,0.0,1.16
2002-05-13,0.0,1.16,22.1,26.6,19.0,66.0,1.8,0.0,25.2,25.200000000000028,25.200000000000028,9.570723590624999,13.451362200000002,1.19,1.19,0.0,0.0,1.16
2002-05-14,0.0,1.16,21.7,25.7,18.9,63.0,2.9,0.0,1.0,25.200000000000028,25.200000000000028,8.135115052031248,12.106225980000001,1.16,1.19,0.0,0.0,1.16
2002-05-15,0.0,1.16,21.8,26.6,18.0,60.0,1.8,0.0,0.0,25.200000000000028,25.200000000000028,0.3205770882812499,10.895603382000003,1.16,1.16,0.0,0.0,1.16
2002-05-16,0.0,1.16,22.6,28.0,17.3,53.8,1.6,0.0,0.0,25.200000000000028,25.200000000000028,0.0,9.8060430438,1.16,1.16,0.0,0.0,1.12
2002-05-17,0.0,1.12,24.0,29.1,18.3,55.3,1.5,0.0,0.0,25.200000000000028,25.200000000000028,0.0,8.825438739420003,1.16,1.16,0.0,0.0,1.12
2002-05-18,0.0,1.12,22.7,27.4,20.0,67.8,1.0,0.0,0.0,25.200000000000028,25.200000000000028,0.0,7.942894865478002,1.12,1.16,0.0,0.0,1.16
2002-05-19,0.0,1.16,22.5,29.0,19.0,65.8,1.1,0.0,0.0,25.200000000000028,25.200000000000028,0.0,7.148605378930202,1.12,1.12,0.0,0.0,1.16
2002-05-20,0.0,1.16,23.6,29.7,18.6,64.0,0.9,0.0,0.0,25.200000000000028,25.200000000000028,0.0,6.433744841037182,1.16,1.12,0.0,0.0,1.25
2002-05-21,0.0,1.25,22.4,26.9,19.4,70.0,1.9,0.0,0.0,1.0000000000000284,25.200000000000028,0.0,5.790370356933464,1.16,1.16,0.0,0.0,1.59
2002-05-22,1.6,1.59,20.2,25.8,18.4,76.0,1.5,1.5999999999999859,1.6,1.6000000000000285,26.80000000000003,0.0,5.211333321240117,1.25,1.16,0.0,0.0,1.84
2002-05-23,1.5,1.84,18.2,21.8,15.9,64.3,2.2,3.099999999999986,3.1,3.1000000000000285,28.30000000000003,1.36,6.1301999891161065,1.59,1.25,1.6,0.0,1.34
2002-05-24,0.0,1.34,17.2,22.5,13.6,55.8,1.6,3.099999999999986,3.1,3.1000000000000285,28.30000000000003,2.431,6.867179990204496,1.84,1.59,1.5,1.6,1.22
2002-05-25,0.0,1.22,17.5,23.4,12.5,56.5,2.0,1.4999999999999858,3.1,3.1000000000000285,28.30000000000003,2.06635,6.180461991184046,1.34,1.84,0.0,1.5,1.19
2002-05-26,0.0,1.19,17.6,23.7,13.9,56.8,1.7,0.0,3.1,3.1000000000000285,28.30000000000003,1.7563974999999998,5.562415792065642,1.22,1.34,0.0,0.0,1.16
2002-05-27,0.0,1.16,17.6,23.8,12.8,54.8,1.3,0.0,3.1,3.1000000000000285,28.30000000000003,1.4929378749999997,5.006174212859078,1.19,1.22,0.0,0.0,1.16
2002-05-28,0.0,1.16,18.6,23.7,13.8,62.8,1.1,0.0,3.1,3.1000000000000285,28.30000000000003,1.2689971937499998,4.505556791573171,1.16,1.19,0.0,0.0,1.12
2002-05-29,0.0,1.12,19.3,23.3,16.8,64.3,1.1,0.0,1.5,3.1000000000000285,28.30000000000003,1.0786476146874997,4.055001112415853,1.16,1.16,0.0,0.0,1.12
2002-05-30,0.0,1.12,20.6,25.6,16.1,57.0,1.0,0.0,0.0,3.1000000000000285,28.30000000000003,0.48086563242187486,3.649501001174268,1.12,1.16,0.0,0.0,1.12
2002-05-31,0.0,1.12,21.6,26.3,17.5,50.0,0.8,0.0,0.0,3.1000000000000285,28.30000000000003,0.0,3.2845509010568414,1.12,1.12,0.0,0.0,1.09
2002-06-01,0.0,1.09,21.0,26.5,16.2,58.3,1.2,0.0,0.0,3.1000000000000285,28.30000000000003,0.0,2.9560958109511573,1.12,1.12,0.0,0.0,1.09
2002-06-02,0.0,1.09,19.3,22.3,17.0,74.3,1.2,0.0,0.0,3.1000000000000285,28.30000000000003,0.0,2.6604862298560414,1.09,1.12,0.0,0.0,1.09
2002-06-03,0.0,1.09,20.2,25.9,15.8,64.3,1.2,0.0,0.0,3.1000000000000285,28.30000000000003,0.0,2.3944376068704374,1.09,1.09,0.0,0.0,1.09
2002-06-04,0.0,1.09,20.6,26.5,15.8,61.0,1.4,0.0,0.0,3.1000000000000285,28.30000000000003,0.0,2.1549938461833937,1.09,1.09,0.0,0.0,1.06
2002-06-05,0.0,1.06,20.5,26.7,17.1,64.8,0.7,0.0,0.0,1.5000000000000284,28.30000000000003,0.0,1.9394944615650545,1.09,1.09,0.0,0.0,1.06
2002-06-06,0.0,1.06,21.4,27.1,16.9,60.0,1.9,0.0,0.0,0.0,4.100000000000028,0.0,1.745545015408549,1.06,1.09,0.0,0.0,1.06
2002-06-07,0.0,1.06,21.1,26.5,17.7,70.0,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.6477110866334845,1.06,1.06,0.0,0.0,1.06
2002-06-08,0.0,1.06,21.3,26.5,16.9,67.8,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.5447879355224414,1.06,1.06,0.0,0.0,1.06
2002-06-09,0.0,1.06,20.9,25.8,17.6,69.0,1.0,0.0,0.0,0.0,3.1000000000000285,0.0,0.49030914197019737,1.06,1.06,0.0,0.0,1.03
2002-06-10,0.0,1.03,21.9,27.6,17.0,64.5,1.2,0.0,0.0,0.0,3.1000000000000285,0.0,0.4412782277731776,1.06,1.06,0.0,0.0,1.03
2002-06-11,0.0,1.03,20.6,25.2,16.6,66.5,2.1,0.0,0.0,0.0,3.1000000000000285,0.0,0.3971504049958599,1.03,1.06,0.0,0.0,1.03
2002-06-12,0.0,1.03,21.5,27.6,15.6,57.5,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.3574353644962739,1.03,1.03,0.0,0.0,1.03
2002-06-13,0.0,1.03,21.2,27.9,16.6,63.0,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.32169182804664653,1.03,1.03,0.0,0.0,1.03
2002-06-14,0.0,1.03,21.8,28.0,16.6,64.0,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.2895226452419819,1.03,1.03,0.0,0.0,1.0
2002-06-15,0.0,1.0,20.7,24.9,17.4,62.8,1.5,0.0,0.0,0.0,3.1000000000000285,0.0,0.2605703807177837,1.03,1.03,0.0,0.0,1.0
2002-06-16,0.0,1.0,19.9,24.3,17.3,69.0,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.23451334264600532,1.0,1.03,0.0,0.0,1.0
2002-06-17,0.0,1.0,20.3,25.3,16.6,63.8,2.2,0.0,0.0,0.0,3.1000000000000285,0.0,0.21106200838140482,1.0,1.0,0.0,0.0,1.0
2002-06-18,0.0,1.0,20.7,26.8,17.5,71.0,1.5,0.0,0.0,0.0,3.1000000000000285,0.0,0.18995580754326433,1.0,1.0,0.0,0.0,0.99
2002-06-19,0.0,0.99,21.5,27.4,16.9,57.3,1.0,0.0,0.0,0.0,3.1000000000000285,0.0,0.1709602267889379,1.0,1.0,0.0,0.0,0.99
2002-06-20,0.0,0.99,19.6,24.1,16.8,58.8,1.4,0.0,0.0,0.0,3.1000000000000285,0.0,0.15386420411004412,0.99,1.0,0.0,0.0,0.99
2002-06-21,0.0,0.99,19.7,24.9,14.7,59.5,0.3,0.0,0.0,0.0,1.5000000000000284,0.0,0.1384777836990397,0.99,0.99,0.0,0.0,0.97
2002-06-22,0.0,0.97,20.2,24.7,16.3,58.5,1.4,0.0,0.0,0.0,0.0,0.0,0.06358673741282436,0.99,0.99,0.0,0.0,0.97
2002-06-23,0.0,0.97,18.3,21.8,16.6,72.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.99,0.0,0.0,0.97
2002-06-24,0.0,0.97,19.7,26.1,15.4,67.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.95
2002-06-25,0.0,0.95,20.3,25.2,15.4,62.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.95
2002-06-26,0.0,0.95,19.9,24.4,16.7,66.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.97,0.0,0.0,0.95
2002-06-27,0.0,0.95,20.0,24.4,16.7,63.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,0.0,0.94
2002-06-28,0.0,0.94,20.2,24.3,15.6,61.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,0.0,0.94
2002-06-29,0.0,0.94,20.0,24.5,15.8,68.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.95,0.0,0.0,0.94
2002-06-30,0.0,0.94,20.3,27.2,16.9,67.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.94,0.0,0.0,0.92
2002-07-01,0.0,0.92,20.4,25.1,17.5,61.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.94,0.0,0.0,0.92
2002-07-02,0.0,0.92,20.0,24.4,16.3,60.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.94,0.0,0.0,0.92
2002-07-03,0.0,0.92,19.5,23.3,16.6,71.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.91
2002-07-04,0.0,0.91,19.8,24.9,15.4,64.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.91
2002-07-05,0.0,0.91,19.8,25.4,15.8,64.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.92,0.0,0.0,0.91
2002-07-06,0.0,0.91,18.6,24.2,14.6,69.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.89
2002-07-07,0.0,0.89,20.7,27.1,14.4,55.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.89
2002-07-08,0.0,0.89,20.0,25.5,16.9,54.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.91,0.0,0.0,0.89
2002-07-09,0.0,0.89,20.4,26.1,15.8,64.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.89
2002-07-10,0.7,0.89,19.2,22.7,17.2,77.0,1.4,0.6999999999999857,0.7,0.7000000000000284,0.7000000000000284,0.0,0.0,0.89,0.89,0.0,0.0,0.87
2002-07-11,0.0,0.87,20.6,26.2,15.6,58.3,3.8,0.6999999999999857,0.7,0.7000000000000284,0.7000000000000284,0.595,0.63,0.89,0.89,0.7,0.0,0.87
2002-07-12,0.0,0.87,20.1,24.5,17.0,77.0,1.2,0.6999999999999857,0.7,0.7000000000000284,0.7000000000000284,0.5057499999999999,0.567,0.87,0.89,0.0,0.7,0.92
2002-07-13,2.1,0.92,19.9,25.3,16.6,71.5,1.9,2.099999999999986,2.8,2.8000000000000282,2.8000000000000282,0.4298874999999999,0.5103000000000001,0.87,0.87,0.0,0.0,0.92
2002-07-14,0.0,0.92,19.8,25.6,16.4,69.0,0.9,2.099999999999986,2.8000000000000003,2.8000000000000287,2.8000000000000287,2.150404375,2.34927,0.92,0.87,2.1,0.0,0.91
2002-07-15,0.0,0.91,20.5,26.1,16.8,66.8,1.5,2.099999999999986,2.8000000000000003,2.8000000000000287,2.8000000000000287,1.82784371875,2.1143430000000003,0.92,0.92,0.0,2.1,0.89
2002-07-16,0.0,0.89,20.4,25.8,16.8,69.3,1.0,0.0,2.8000000000000003,2.8000000000000287,2.8000000000000287,1.5536671609375,1.9029087000000002,0.91,0.92,0.0,0.0,0.89
2002-07-17,0.0,0.89,21.4,26.7,16.2,61.5,1.2,0.0,2.1000000000000005,2.8000000000000287,2.8000000000000287,1.3206170867968747,1.7126178300000001,0.89,0.91,0.0,0.0,0.87
2002-07-18,0.0,0.87,17.0,17.6,15.6,64.5,2.6,0.0,2.1000000000000005,2.8000000000000287,2.8000000000000287,0.9317811562499999,1.5413560470000003,0.89,0.89,0.0,0.0,0.87
2002-07-19,0.0,0.87,16.8,21.0,13.4,69.3,2.2,0.0,2.1000000000000005,2.8000000000000287,2.8000000000000287,0.7920139828124999,1.3872204423000003,0.87,0.89,0.0,0.0,0.86
2002-07-20,0.0,0.86,17.6,21.5,14.7,68.8,2.4,0.0,0.0,2.8000000000000287,2.8000000000000287,0.6732118853906248,1.2484983980700002,0.87,0.87,0.0,0.0,0.86
2002-07-21,0.0,0.86,17.4,20.4,15.0,69.8,1.7,0.0,0.0,2.8000000000000287,2.8000000000000287,0.0,1.1236485582630003,0.86,0.87,0.0,0.0,0.85
2002-07-22,0.0,0.85,19.3,25.0,15.2,68.0,2.1,0.0,0.0,2.8000000000000287,2.8000000000000287,0.0,1.0112837024367003,0.86,0.86,0.0,0.0,0.85
2002-07-23,0.0,0.85,18.4,18.9,16.8,77.0,0.3,0.0,0.0,2.8000000000000287,2.8000000000000287,0.0,0.9101553321930304,0.85,0.86,0.0,0.0,0.85
2002-07-24,0.5,0.85,19.2,25.9,12.4,65.5,0.9,0.4999999999999858,0.5,2.600000000000029,3.3000000000000287,0.0,0.8191397989737272,0.85,0.85,0.0,0.0,0.83
2002-07-25,0.0,0.83,19.6,25.4,14.6,65.0,1.7,0.4999999999999858,0.5,2.600000000000029,3.3000000000000287,0.425,1.1872258190763547,0.85,0.85,0.5,0.0,0.83
2002-07-26,0.0,0.83,19.5,24.9,15.9,63.5,2.1,0.4999999999999858,0.5,2.600000000000029,3.3000000000000287,0.36124999999999996,1.068503237168719,0.83,0.85,0.0,0.5,0.83
2002-07-27,0.0,0.83,20.9,26.6,15.0,66.3,1.5,0.0,0.5,0.5000000000000284,3.3000000000000287,0.30706249999999996,0.9616529134518472,0.83,0.83,0.0,0.0,0.81
2002-07-28,3.0,0.81,21.8,28.1,16.4,58.5,1.0,2.999999999999986,3.5,3.5000000000000284,6.300000000000029,0.26100312499999995,0.8654876221066625,0.83,0.83,0.0,0.0,0.81
2002-07-29,0.0,0.81,19.7,24.7,16.2,71.0,2.4,2.999999999999986,3.5,3.5000000000000284,6.300000000000029,2.7718526562499997,3.4789388598959965,0.81,0.83,3.0,0.0,0.81
2002-07-30,0.0,0.81,18.6,22.9,16.5,66.5,2.2,2.999999999999986,3.5,3.5000000000000284,6.300000000000029,2.3560747578124994,3.131044973906397,0.81,0.81,0.0,3.0,0.8
2002-07-31,0.0,0.8,20.3,28.8,13.8,69.5,1.0,0.0,3.0,3.5000000000000284,6.300000000000029,2.0026635441406246,2.817940476515757,0.81,0.81,0.0,0.0,0.8
2002-08-01,0.0,0.8,22.3,28.5,15.6,58.0,1.2,0.0,3.0,3.5000000000000284,6.300000000000029,1.5660187499999996,2.5361464288641815,0.8,0.81,0.0,0.0,0.8
2002-08-02,0.0,0.8,23.4,29.1,19.2,59.0,1.4,0.0,3.0,3.5000000000000284,6.300000000000029,1.3311159375,2.2825317859777634,0.8,0.8,0.0,0.0,0.8
2002-08-03,0.0,0.8,23.1,29.1,19.3,65.0,1.7,0.0,3.0,3.5000000000000284,6.300000000000029,1.1314485468749997,2.0542786073799872,0.8,0.8,0.0,0.0,0.8
