data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,chuva_3d,chuva_7d,chuva_14d,chuva_30d,chuva_60d,chuva_90d,api_7d,api_30d,chuva_ontem,chuva_anteontem,chuva_3d_atras,chuva_4d_atras,sin_doy,cos_doy,vpd,target
2019-05-13,0.0,0.91,23.9,29.6,18.0,61.0,0.0,1.2,3.3,54.2,198.1,361.9,1.9,6.07,0.0,0.0,0.0,0.0,0.75,-0.66,1.16,0.91
2019-05-14,0.0,0.91,24.0,29.0,19.2,65.3,0.0,0.0,3.3,54.2,196.5,361.9,1.61,5.46,0.0,0.0,0.0,0.0,0.74,-0.67,1.04,1.12
2019-05-15,0.0,1.12,21.5,27.2,17.8,79.5,0.0,0.0,3.3,54.2,193.7,353.0,1.37,4.92,0.0,0.0,0.0,0.0,0.73,-0.68,0.53,1.28
2019-05-16,19.5,1.28,19.6,23.1,16.9,78.3,19.5,19.5,20.7,58.8,209.8,372.3,1.17,4.43,0.0,0.0,0.0,0.0,0.72,-0.7,0.49,1.34
2019-05-17,1.1,1.34,18.6,20.8,16.1,79.3,20.6,20.6,21.8,38.1,210.6,352.4,17.57,21.53,19.5,0.0,0.0,0.0,0.71,-0.71,0.44,1.53
2019-05-18,0.0,1.53,20.4,25.1,16.4,71.8,20.6,20.6,21.8,32.1,192.9,325.6,15.87,20.37,1.1,19.5,0.0,0.0,0.69,-0.72,0.68,1.4
2019-05-19,0.0,1.4,20.5,25.3,15.6,67.8,1.1,20.6,21.8,32.1,166.4,297.4,13.49,18.33,0.0,1.1,19.5,0.0,0.68,-0.73,0.78,1.16
2019-05-20,0.0,1.16,21.2,28.1,15.6,57.3,0.0,20.6,21.8,32.1,153.7,284.8,11.46,16.5,0.0,0.0,1.1,19.5,0.67,-0.74,1.08,1.0
2019-05-21,0.0,1.0,21.8,28.8,15.6,53.3,0.0,20.6,20.6,32.1,112.5,283.0,9.74,14.85,0.0,0.0,0.0,1.1,0.66,-0.75,1.22,0.94
2019-05-22,0.0,0.94,22.4,29.1,16.3,55.3,0.0,20.6,20.6,32.1,105.7,278.7,8.28,13.37,0.0,0.0,0.0,0.0,0.64,-0.77,1.21,0.91
2019-05-23,0.0,0.91,23.3,29.2,17.1,53.8,0.0,1.1,20.6,25.4,105.7,264.5,7.04,12.03,0.0,0.0,0.0,0.0,0.63,-0.78,1.32,0.91
2019-05-24,0.0,0.91,23.4,28.8,17.2,57.3,0.0,0.0,20.6,25.4,93.1,264.5,5.98,10.83,0.0,0.0,0.0,0.0,0.62,-0.79,1.23,0.87
2019-05-25,0.0,0.87,22.0,27.1,18.0,62.3,0.0,0.0,20.6,25.4,93.1,264.5,5.09,9.74,0.0,0.0,0.0,0.0,0.6,-0.8,1.0,0.87
2019-05-26,0.0,0.87,22.0,28.4,15.0,55.3,0.0,0.0,20.6,25.4,93.1,264.5,4.32,8.77,0.0,0.0,0.0,0.0,0.59,-0.81,1.18,0.87
2019-05-27,0.0,0.87,22.2,28.3,17.1,65.5,0.0,0.0,20.6,25.4,93.1,263.7,3.67,7.89,0.0,0.0,0.0,0.0,0.58,-0.82,0.92,0.87
2019-05-28,0.0,0.87,22.6,28.7,16.7,60.3,0.0,0.0,20.6,25.4,93.1,252.3,3.12,7.1,0.0,0.0,0.0,0.0,0.56,-0.83,1.09,0.85
2019-05-29,0.0,0.85,23.3,29.2,17.6,57.5,0.0,0.0,20.6,23.9,93.1,252.3,2.65,6.39,0.0,0.0,0.0,0.0,0.55,-0.84,1.22,0.85
2019-05-30,0.0,0.85,22.6,27.1,18.1,59.5,0.0,0.0,1.1,23.9,93.1,241.2,2.26,5.75,0.0,0.0,0.0,0.0,0.53,-0.85,1.11,0.85
2019-05-31,0.0,0.85,22.7,28.8,17.0,55.3,0.0,0.0,0.0,23.9,93.1,234.4,1.92,5.18,0.0,0.0,0.0,0.0,0.52,-0.86,1.23,0.85
2019-06-01,0.0,0.85,23.6,30.1,17.1,52.3,0.0,0.0,0.0,21.8,93.0,227.3,1.63,4.66,0.0,0.0,0.0,0.0,0.5,-0.86,1.39,0.85
2019-06-02,0.0,0.85,23.2,30.1,17.1,58.8,0.0,0.0,0.0,21.8,93.0,227.3,1.39,4.19,0.0,0.0,0.0,0.0,0.49,-0.87,1.17,0.81
2019-06-03,0.0,0.81,20.7,29.2,16.4,71.0,0.0,0.0,0.0,21.8,81.5,227.3,1.18,3.77,0.0,0.0,0.0,0.0,0.47,-0.88,0.71,0.81
2019-06-04,3.4,0.81,19.1,25.8,14.8,61.5,3.4,3.4,3.4,25.2,84.9,230.7,1.0,3.4,0.0,0.0,0.0,0.0,0.46,-0.89,0.85,0.81
2019-06-05,0.0,0.81,16.0,22.5,9.9,59.5,3.4,3.4,3.4,25.2,84.9,228.6,3.74,6.12,3.4,0.0,0.0,0.0,0.44,-0.9,0.74,0.81
2019-06-06,0.0,0.81,16.9,21.8,11.9,58.8,3.4,3.4,3.4,24.0,84.9,228.6,3.18,5.51,0.0,3.4,0.0,0.0,0.43,-0.9,0.79,0.81
2019-06-07,0.0,0.81,17.5,23.9,12.4,58.0,0.0,3.4,3.4,24.0,84.9,228.6,2.7,4.96,0.0,0.0,3.4,0.0,0.41,-0.91,0.84,0.78
2019-06-08,0.0,0.78,18.3,25.1,12.0,58.5,0.0,3.4,3.4,24.0,78.2,228.6,2.3,4.46,0.0,0.0,0.0,3.4,0.4,-0.92,0.87,0.78
2019-06-09,0.0,0.78,17.8,23.9,11.8,59.8,0.0,3.4,3.4,24.0,78.2,225.8,1.95,4.01,0.0,0.0,0.0,0.0,0.38,-0.93,0.82,0.78
2019-06-10,0.0,0.78,18.4,24.1,13.1,66.8,0.0,3.4,3.4,24.0,78.2,224.6,1.66,3.61,0.0,0.0,0.0,0.0,0.36,-0.93,0.7,0.78
2019-06-11,0.0,0.78,19.6,24.7,14.6,68.8,0.0,0.0,3.4,24.0,78.2,224.6,1.41,3.25,0.0,0.0,0.0,0.0,0.35,-0.94,0.71,0.78
2019-06-12,0.0,0.78,20.3,24.3,16.1,68.3,0.0,0.0,3.4,24.0,78.2,222.1,1.2,2.93,0.0,0.0,0.0,0.0,0.33,-0.94,0.76,0.78
2019-06-13,0.0,0.78,20.6,25.3,16.2,66.8,0.0,0.0,3.4,24.0,78.2,220.5,1.02,2.63,0.0,0.0,0.0,0.0,0.31,-0.95,0.81,0.75
2019-06-14,0.0,0.75,20.6,26.3,15.4,54.8,0.0,0.0,3.4,24.0,78.2,217.7,0.87,2.37,0.0,0.0,0.0,0.0,0.3,-0.95,1.1,0.75
2019-06-15,0.0,0.75,20.4,25.1,15.8,58.0,0.0,0.0,3.4,4.5,63.3,214.3,0.74,2.13,0.0,0.0,0.0,0.0,0.28,-0.96,1.01,0.75
2019-06-16,0.0,0.75,20.2,26.1,16.0,58.5,0.0,0.0,3.4,3.4,41.5,214.0,0.63,1.92,0.0,0.0,0.0,0.0,0.27,-0.96,0.98,0.75
2019-06-17,0.0,0.75,19.4,23.5,13.8,56.8,0.0,0.0,3.4,3.4,35.5,196.3,0.53,1.73,0.0,0.0,0.0,0.0,0.25,-0.97,0.97,0.75
2019-06-18,0.0,0.75,20.1,25.6,14.6,56.8,0.0,0.0,0.0,3.4,35.5,169.8,0.45,1.55,0.0,0.0,0.0,0.0,0.23,-0.97,1.02,0.75
2019-06-19,0.0,0.75,20.7,25.7,15.9,51.0,0.0,0.0,0.0,3.4,35.5,157.1,0.38,1.4,0.0,0.0,0.0,0.0,0.22,-0.98,1.2,0.72
2019-06-20,0.0,0.72,20.4,26.3,14.8,54.0,0.0,0.0,0.0,3.4,35.5,115.9,0.33,1.26,0.0,0.0,0.0,0.0,0.2,-0.98,1.1,0.72
2019-06-21,0.0,0.72,18.8,24.2,14.2,66.0,0.0,0.0,0.0,3.4,35.5,109.1,0.28,1.13,0.0,0.0,0.0,0.0,0.18,-0.98,0.74,0.72
2019-06-22,0.0,0.72,18.7,23.3,13.9,65.8,0.0,0.0,0.0,3.4,28.8,109.1,0.24,1.02,0.0,0.0,0.0,0.0,0.16,-0.99,0.74,0.72
2019-06-23,0.0,0.72,19.0,23.3,14.6,66.8,0.0,0.0,0.0,3.4,28.8,96.5,0.2,0.92,0.0,0.0,0.0,0.0,0.15,-0.99,0.73,0.72
2019-06-24,0.0,0.72,20.8,26.7,14.9,61.0,0.0,0.0,0.0,3.4,28.8,96.5,0.17,0.83,0.0,0.0,0.0,0.0,0.13,-0.99,0.96,0.72
2019-06-25,0.0,0.72,21.3,27.8,15.0,64.8,0.0,0.0,0.0,3.4,28.8,96.5,0.15,0.74,0.0,0.0,0.0,0.0,0.11,-0.99,0.89,0.72
2019-06-26,0.0,0.72,22.8,28.8,17.1,53.0,0.0,0.0,0.0,3.4,28.8,96.5,0.12,0.67,0.0,0.0,0.0,0.0,0.1,-1.0,1.3,0.69
2019-06-27,0.0,0.69,22.4,27.5,17.3,55.5,0.0,0.0,0.0,3.4,28.8,96.5,0.1,0.6,0.0,0.0,0.0,0.0,0.08,-1.0,1.21,0.69
2019-06-28,0.0,0.69,20.9,25.9,17.1,54.0,0.0,0.0,0.0,3.4,27.3,96.5,0.09,0.54,0.0,0.0,0.0,0.0,0.06,-1.0,1.14,0.69
2019-06-29,0.0,0.69,19.4,24.6,15.5,64.0,0.0,0.0,0.0,3.4,27.3,96.5,0.08,0.49,0.0,0.0,0.0,0.0,0.05,-1.0,0.81,0.69
2019-06-30,0.0,0.69,20.6,27.1,14.7,56.5,0.0,0.0,0.0,3.4,27.3,96.5,0.06,0.44,0.0,0.0,0.0,0.0,0.03,-1.0,1.06,0.66
2019-07-01,0.0,0.66,20.2,27.6,14.8,57.0,0.0,0.0,0.0,3.4,25.2,96.4,0.05,0.4,0.0,0.0,0.0,0.0,0.01,-1.0,1.02,0.66
2019-07-02,0.0,0.66,20.7,26.8,14.5,48.3,0.0,0.0,0.0,3.4,25.2,96.4,0.05,0.36,0.0,0.0,0.0,0.0,-0.01,-1.0,1.26,0.66
2019-07-03,0.0,0.66,21.7,28.0,14.9,45.0,0.0,0.0,0.0,3.4,25.2,84.9,0.04,0.32,0.0,0.0,0.0,0.0,-0.02,-1.0,1.43,0.66
2019-07-04,0.0,0.66,22.3,28.7,14.7,40.8,0.0,0.0,0.0,0.0,25.2,84.9,0.03,0.29,0.0,0.0,0.0,0.0,-0.04,-1.0,1.59,0.63
2019-07-05,0.0,0.63,22.4,27.9,18.7,61.0,0.0,0.0,0.0,0.0,25.2,84.9,0.03,0.26,0.0,0.0,0.0,0.0,-0.06,-1.0,1.06,0.63
2019-07-06,0.0,0.63,17.8,24.1,14.4,41.0,0.0,0.0,0.0,0.0,24.0,84.9,0.02,0.23,0.0,0.0,0.0,0.0,-0.08,-1.0,1.2,0.63
2019-07-07,0.0,0.63,15.3,23.6,10.4,47.0,0.0,0.0,0.0,0.0,24.0,84.9,0.02,0.21,0.0,0.0,0.0,0.0,-0.09,-1.0,0.92,0.63
2019-07-08,0.0,0.63,15.6,20.8,10.9,51.5,0.0,0.0,0.0,0.0,24.0,78.2,0.02,0.19,0.0,0.0,0.0,0.0,-0.11,-0.99,0.86,0.63
2019-07-09,0.0,0.63,16.3,22.2,12.4,55.5,0.0,0.0,0.0,0.0,24.0,78.2,0.01,0.17,0.0,0.0,0.0,0.0,-0.13,-0.99,0.82,0.61
2019-07-10,0.0,0.61,16.8,22.4,12.1,51.8,0.0,0.0,0.0,0.0,24.0,78.2,0.01,0.15,0.0,0.0,0.0,0.0,-0.14,-0.99,0.92,0.61
2019-07-11,0.0,0.61,17.8,25.4,11.6,48.8,0.0,0.0,0.0,0.0,24.0,78.2,0.01,0.14,0.0,0.0,0.0,0.0,-0.16,-0.99,1.04,0.61
2019-07-12,0.0,0.61,18.9,26.9,13.0,54.3,0.0,0.0,0.0,0.0,24.0,78.2,0.01,0.12,0.0,0.0,0.0,0.0,-0.18,-0.98,1.0,0.61
2019-07-13,0.0,0.61,20.4,29.0,13.8,46.5,0.0,0.0,0.0,0.0,24.0,78.2,0.01,0.11,0.0,0.0,0.0,0.0,-0.19,-0.98,1.28,0.59
2019-07-14,0.0,0.59,21.0,28.6,15.4,46.5,0.0,0.0,0.0,0.0,24.0,78.2,0.01,0.1,0.0,0.0,0.0,0.0,-0.21,-0.98,1.33,0.59
2019-07-15,0.0,0.59,21.9,29.3,16.8,43.5,0.0,0.0,0.0,0.0,4.5,63.3,0.01,0.09,0.0,0.0,0.0,0.0,-0.23,-0.97,1.48,0.59
2019-07-16,0.0,0.59,21.6,28.6,16.4,48.3,0.0,0.0,0.0,0.0,3.4,41.5,0.0,0.08,0.0,0.0,0.0,0.0,-0.24,-0.97,1.33,0.58
2019-07-17,0.0,0.58,17.3,22.2,14.9,60.3,0.0,0.0,0.0,0.0,3.4,35.5,0.0,0.07,0.0,0.0,0.0,0.0,-0.26,-0.97,0.78,0.58
2019-07-18,0.0,0.58,16.2,21.5,12.2,53.5,0.0,0.0,0.0,0.0,3.4,35.5,0.0,0.07,0.0,0.0,0.0,0.0,-0.28,-0.96,0.86,0.58
2019-07-19,0.0,0.58,16.7,20.5,12.4,56.0,0.0,0.0,0.0,0.0,3.4,35.5,0.0,0.06,0.0,0.0,0.0,0.0,-0.29,-0.96,0.84,0.58
2019-07-20,0.0,0.58,16.3,20.9,13.5,63.3,0.0,0.0,0.0,0.0,3.4,35.5,0.0,0.05,0.0,0.0,0.0,0.0,-0.31,-0.95,0.68,0.56
2019-07-21,0.0,0.56,17.8,22.6,14.7,61.5,0.0,0.0,0.0,0.0,3.4,35.5,0.0,0.05,0.0,0.0,0.0,0.0,-0.33,-0.94,0.78,0.56
2019-07-22,0.0,0.56,18.3,22.2,15.3,60.5,0.0,0.0,0.0,0.0,3.4,28.8,0.0,0.04,0.0,0.0,0.0,0.0,-0.34,-0.94,0.83,0.56
2019-07-23,0.0,0.56,19.2,24.6,15.3,59.3,0.0,0.0,0.0,0.0,3.4,28.8,0.0,0.04,0.0,0.0,0.0,0.0,-0.36,-0.93,0.91,0.56
2019-07-24,0.0,0.56,20.8,26.7,16.2,50.0,0.0,0.0,0.0,0.0,3.4,28.8,0.0,0.04,0.0,0.0,0.0,0.0,-0.38,-0.93,1.23,0.55
2019-07-25,0.0,0.55,19.8,24.9,14.9,61.5,0.0,0.0,0.0,0.0,3.4,28.8,0.0,0.03,0.0,0.0,0.0,0.0,-0.39,-0.92,0.89,0.55
2019-07-26,0.0,0.55,19.7,25.0,16.7,49.8,0.0,0.0,0.0,0.0,3.4,28.8,0.0,0.03,0.0,0.0,0.0,0.0,-0.41,-0.91,1.15,0.55
2019-07-27,0.0,0.55,19.5,25.3,14.6,52.0,0.0,0.0,0.0,0.0,3.4,28.8,0.0,0.03,0.0,0.0,0.0,0.0,-0.42,-0.91,1.09,0.55
2019-07-28,0.0,0.55,20.4,26.5,15.1,41.0,0.0,0.0,0.0,0.0,3.4,27.3,0.0,0.02,0.0,0.0,0.0,0.0,-0.44,-0.9,1.41,0.53
2019-07-29,0.0,0.53,20.3,25.4,15.7,49.8,0.0,0.0,0.0,0.0,3.4,27.3,0.0,0.02,0.0,0.0,0.0,0.0,-0.45,-0.89,1.2,0.53
2019-07-30,0.0,0.53,20.0,26.3,15.9,58.0,0.0,0.0,0.0,0.0,3.4,27.3,0.0,0.02,0.0,0.0,0.0,0.0,-0.47,-0.88,0.98,0.53
2019-07-31,0.0,0.53,22.1,28.1,16.5,43.0,0.0,0.0,0.0,0.0,3.4,25.2,0.0,0.02,0.0,0.0,0.0,0.0,-0.48,-0.88,1.52,0.53
2019-08-01,0.0,0.53,21.5,27.2,18.0,53.5,0.0,0.0,0.0,0.0,3.4,25.2,0.0,0.02,0.0,0.0,0.0,0.0,-0.5,-0.87,1.19,0.52
2019-08-02,0.0,0.52,23.5,30.4,16.6,38.8,0.0,0.0,0.0,0.0,3.4,25.2,0.0,0.01,0.0,0.0,0.0,0.0,-0.51,-0.86,1.77,0.52
2019-08-03,0.0,0.52,22.4,27.6,17.8,48.8,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.01,0.0,0.0,0.0,0.0,-0.53,-0.85,1.39,0.52
2019-08-04,0.0,0.52,18.2,23.3,16.2,71.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.01,0.0,0.0,0.0,0.0,-0.54,-0.84,0.61,0.52
2019-08-05,0.0,0.52,17.5,21.8,13.0,62.8,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.56,-0.83,0.74,0.5
2019-08-06,0.0,0.5,18.3,21.2,15.4,67.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.57,-0.82,0.69,0.5
2019-08-07,0.0,0.5,20.5,23.9,17.1,61.5,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.59,-0.81,0.93,0.5
2019-08-08,0.0,0.5,21.9,28.5,17.5,61.5,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.6,-0.8,1.01,0.5
2019-08-09,0.0,0.5,22.2,28.4,17.0,53.5,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.61,-0.79,1.24,0.49
2019-08-10,0.0,0.49,22.6,28.7,17.1,51.5,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.63,-0.78,1.33,0.49
2019-08-11,0.0,0.49,23.0,29.3,17.7,48.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.64,-0.77,1.46,0.49
2019-08-12,0.0,0.49,22.1,28.0,19.0,49.8,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,-0.76,1.34,0.49
2019-08-13,0.0,0.49,23.3,30.5,16.1,41.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,-0.75,1.69,0.49
2019-08-14,0.0,0.49,19.7,25.2,17.8,65.8,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.73,0.78,0.47
2019-08-15,0.0,0.47,17.4,24.1,13.2,56.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,-0.72,0.87,0.47
2019-08-16,0.0,0.47,17.8,24.8,12.3,48.8,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.71,1.04,0.47
2019-08-17,0.0,0.47,17.8,24.5,12.4,42.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,-0.7,1.18,0.45
2019-08-18,0.0,0.45,20.4,28.2,13.8,46.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.69,1.29,0.45
2019-08-19,0.0,0.45,23.4,30.7,16.4,40.5,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.67,1.71,0.45
2019-08-20,0.0,0.45,23.2,29.0,19.8,54.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.66,1.31,0.45
2019-08-21,0.0,0.45,22.4,29.3,18.3,59.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,-0.65,1.11,0.45
2019-08-22,0.0,0.45,20.1,26.3,18.0,69.5,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,-0.63,0.72,0.66
2019-08-23,0.0,0.66,19.3,24.7,16.4,72.8,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,-0.62,0.61,0.63
2019-08-24,0.0,0.63,19.8,27.8,14.4,57.5,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-0.61,0.98,0.55
2019-08-25,0.0,0.55,19.8,25.7,14.8,54.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.59,1.06,0.5
2019-08-26,0.0,0.5,20.1,25.2,15.9,54.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.58,1.08,0.49
2019-08-27,0.0,0.49,20.3,26.9,15.8,55.5,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.57,1.06,0.47
2019-08-28,0.0,0.47,19.4,24.9,15.2,48.5,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,-0.55,1.16,0.44
2019-08-29,0.0,0.44,18.4,23.7,14.5,54.5,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,-0.54,0.96,0.41
2019-08-30,0.0,0.41,21.0,28.6,14.4,51.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-0.52,1.21,0.39
2019-08-31,0.0,0.39,23.2,30.7,16.3,47.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,-0.51,1.51,0.37
2019-09-01,0.0,0.37,25.1,32.8,18.2,41.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,-0.49,1.87,0.37
2019-09-02,0.0,0.37,24.7,31.1,19.4,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,-0.48,1.57,0.37
2019-09-03,0.0,0.37,26.2,33.1,20.3,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,-0.46,2.01,0.37
2019-09-04,0.0,0.37,26.7,33.3,21.4,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,-0.45,2.3,0.37
2019-09-05,0.0,0.37,23.2,28.2,21.2,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-0.43,1.06,0.37
2019-09-06,0.0,0.37,20.9,25.0,18.3,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,-0.42,0.88,0.34
2019-09-07,0.0,0.34,21.8,28.5,16.9,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,-0.4,1.13,0.34
2019-09-08,0.0,0.34,21.1,26.1,17.4,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,-0.38,1.04,0.33
2019-09-09,0.0,0.33,21.7,28.4,16.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93,-0.37,1.4,0.33
2019-09-10,0.0,0.33,25.3,33.2,17.6,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,-0.35,1.94,0.32
2019-09-11,0.0,0.32,26.6,34.1,19.8,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,-0.34,2.11,0.32
2019-09-12,0.0,0.32,27.5,35.1,19.8,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.32,2.34,0.32
2019-09-13,0.0,0.32,28.9,35.5,22.1,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.3,2.92,0.31
2019-09-14,0.0,0.31,24.1,30.6,19.8,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.29,1.45,0.31
2019-09-15,0.0,0.31,22.8,28.1,18.2,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.27,1.24,0.31
2019-09-16,0.0,0.31,23.0,28.0,19.4,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,-0.25,1.33,0.31
2019-09-17,0.0,0.31,25.6,33.1,18.6,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,-0.24,1.94,0.31
2019-09-18,0.0,0.31,26.5,33.8,20.2,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.22,2.38,0.31
2019-09-19,0.0,0.31,28.0,34.7,21.8,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.2,2.54,0.31
2019-09-20,0.0,0.31,27.4,34.4,21.8,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.19,1.99,0.3
2019-09-21,0.0,0.3,27.6,34.9,22.1,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.17,2.0,0.3
2019-09-22,0.0,0.3,24.0,30.5,20.9,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.15,1.12,0.3
2019-09-23,0.0,0.3,18.9,23.7,16.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.14,0.74,0.29
2019-09-24,0.0,0.29,20.5,28.5,14.3,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.12,1.2,0.37
2019-09-25,0.0,0.37,17.8,20.8,16.2,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.1,0.48,0.95
2019-09-26,2.8,0.95,17.0,18.5,15.9,91.5,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.08,0.16,1.15
2019-09-27,16.8,1.15,20.9,27.5,14.4,62.0,19.6,19.6,19.6,19.6,19.6,19.6,2.38,2.52,2.8,0.0,0.0,0.0,-1.0,-0.07,0.94,0.75
2019-09-28,0.8,0.75,21.1,26.9,17.1,65.8,20.4,20.4,20.4,20.4,20.4,20.4,16.3,17.39,16.8,2.8,0.0,0.0,-1.0,-0.05,0.86,0.53
2019-09-29,0.0,0.53,21.9,29.8,18.4,69.0,17.6,20.4,20.4,20.4,20.4,20.4,14.54,16.37,0.8,16.8,2.8,0.0,-1.0,-0.03,0.81,0.45
2019-09-30,0.0,0.45,23.3,31.0,18.0,58.0,0.8,20.4,20.4,20.4,20.4,20.4,12.36,14.73,0.0,0.8,16.8,2.8,-1.0,-0.02,1.2,0.39
2019-10-01,0.0,0.39,23.5,30.2,17.8,47.0,0.0,20.4,20.4,20.4,20.4,20.4,10.5,13.26,0.0,0.0,0.8,16.8,-1.0,0.0,1.53,0.36
2019-10-02,0.0,0.36,23.7,32.1,17.1,42.5,0.0,20.4,20.4,20.4,20.4,20.4,8.93,11.93,0.0,0.0,0.0,0.8,-1.0,0.02,1.69,0.34
